,법정동코드,시도명,시군구명,읍면동명,동리명,생성일자,말소일자
15787,4723031026,경상북도,영천시,청통면,죽정리,19950101,
15788,4723031027,경상북도,영천시,청통면,송천리,19950101,
15789,4723031028,경상북도,영천시,청통면,원촌리,19950101,
15790,4723031029,경상북도,영천시,청통면,신학리,19950101,
15791,4723031030,경상북도,영천시,청통면,치일리,19950101,
15792,4723031031,경상북도,영천시,청통면,애련리,19950101,
15793,4723031032,경상북도,영천시,청통면,계포리,19950101,
15794,4723031033,경상북도,영천시,청통면,계지리,19950101,
15795,4723031034,경상북도,영천시,청통면,신원리,19950101,
15796,4723031035,경상북도,영천시,청통면,용천리,19950101,
15797,4723032000,경상북도,영천시,신녕면,,19950101,
15798,4723032021,경상북도,영천시,신녕면,치산리,19950101,
15799,4723032022,경상북도,영천시,신녕면,부산리,19950101,
15800,4723032023,경상북도,영천시,신녕면,화서리,19950101,
15801,4723032024,경상북도,영천시,신녕면,화남리,19950101,
15802,4723032025,경상북도,영천시,신녕면,왕산리,19950101,
15803,4723032026,경상북도,영천시,신녕면,매양리,19950101,
15804,4723032027,경상북도,영천시,신녕면,화성리,19950101,
15805,4723032028,경상북도,영천시,신녕면,완전리,19950101,
15806,4723032029,경상북도,영천시,신녕면,신덕리,19950101,
15807,4723032030,경상북도,영천시,신녕면,연정리,19950101,
15808,4723032031,경상북도,영천시,신녕면,가천리,19950101,
15809,4723033000,경상북도,영천시,화산면,,19950101,
15810,4723033021,경상북도,영천시,화산면,연계리,19950101,
15811,4723033022,경상북도,영천시,화산면,덕암리,19950101,
15812,4723033023,경상북도,영천시,화산면,대안리,19950101,
15813,4723033024,경상북도,영천시,화산면,효정리,19950101,
15814,4723033025,경상북도,영천시,화산면,당지리,19950101,
15815,4723033026,경상북도,영천시,화산면,화산리,19950101,
15816,4723033027,경상북도,영천시,화산면,가상리,19950101,
15817,4723033028,경상북도,영천시,화산면,대기리,19950101,
15818,4723033029,경상북도,영천시,화산면,암기리,19950101,
15819,4723033030,경상북도,영천시,화산면,삼부리,19950101,
15820,4723033031,경상북도,영천시,화산면,석촌리,19950101,
15821,4723033032,경상북도,영천시,화산면,당곡리,19950101,
15822,4723033033,경상북도,영천시,화산면,유성리,19950101,
15823,4723033034,경상북도,영천시,화산면,부계리,19950101,
15824,4723033035,경상북도,영천시,화산면,용평리,19950101,
15825,4723034000,경상북도,영천시,화북면,,19950101,
15826,4723034021,경상북도,영천시,화북면,자천리,19950101,
15827,4723034022,경상북도,영천시,화북면,옥계리,19950101,
15828,4723034023,경상북도,영천시,화북면,입석리,19950101,
15829,4723034024,경상북도,영천시,화북면,용소리,19950101,
15830,4723034025,경상북도,영천시,화북면,법화리,19950101,
15831,4723034026,경상북도,영천시,화북면,하송리,19950101,
15832,4723034027,경상북도,영천시,화북면,상송리,19950101,
15833,4723034028,경상북도,영천시,화북면,죽전리,19950101,
15834,4723034029,경상북도,영천시,화북면,정각리,19950101,
15835,4723034030,경상북도,영천시,화북면,횡계리,19950101,
15836,4723034031,경상북도,영천시,화북면,공덕리,19950101,
15837,4723034032,경상북도,영천시,화북면,오산리,19950101,
15838,4723034034,경상북도,영천시,화북면,오동리,19950821,
15839,4723035000,경상북도,영천시,화남면,,19950101,
15840,4723035021,경상북도,영천시,화남면,금호리,19950101,
15841,4723035022,경상북도,영천시,화남면,죽곡리,19950101,
15842,4723035023,경상북도,영천시,화남면,신호리,19950101,
15843,4723035024,경상북도,영천시,화남면,사천리,19950101,
15844,4723035025,경상북도,영천시,화남면,대천리,19950101,
15845,4723035026,경상북도,영천시,화남면,선천리,19950101,
15846,4723035027,경상북도,영천시,화남면,삼창리,19950101,
15847,4723035028,경상북도,영천시,화남면,귀호리,19950101,
15848,4723035029,경상북도,영천시,화남면,안천리,19950101,
15849,4723035030,경상북도,영천시,화남면,온천리,19950101,
15850,4723035031,경상북도,영천시,화남면,구전리,19950101,
15851,4723035032,경상북도,영천시,화남면,용계리,19950101,
15852,4723035033,경상북도,영천시,화남면,월곡리,19950101,
15853,4723036000,경상북도,영천시,자양면,,19950101,
15854,4723036021,경상북도,영천시,자양면,보현리,19950101,
15855,4723036022,경상북도,영천시,자양면,도일리,19950101,
15856,4723036023,경상북도,영천시,자양면,충효리,19950101,
15857,4723036024,경상북도,영천시,자양면,삼귀리,19950101,
15858,4723036025,경상북도,영천시,자양면,용산리,19950101,
15859,4723036026,경상북도,영천시,자양면,신방리,19950101,
15860,4723036027,경상북도,영천시,자양면,노항리,19950101,
15861,4723036028,경상북도,영천시,자양면,성곡리,19950101,
15862,4723036029,경상북도,영천시,자양면,용화리,19950101,
15863,4723037000,경상북도,영천시,임고면,,19950101,
15864,4723037021,경상북도,영천시,임고면,양항리,19950101,
15865,4723037022,경상북도,영천시,임고면,선원리,19950101,
15866,4723037023,경상북도,영천시,임고면,덕연리,19950101,
15867,4723037024,경상북도,영천시,임고면,삼매리,19950101,
15868,4723037025,경상북도,영천시,임고면,평천리,19950101,
15869,4723037026,경상북도,영천시,임고면,황강리,19950101,
15870,4723037027,경상북도,영천시,임고면,효리,19950101,
15871,4723037028,경상북도,영천시,임고면,금대리,19950101,
15872,4723037029,경상북도,영천시,임고면,사리,19950101,
15873,4723037030,경상북도,영천시,임고면,수성리,19950101,
15874,4723037031,경상북도,영천시,임고면,우항리,19950101,
15875,4723037032,경상북도,영천시,임고면,고천리,19950101,
15876,4723037033,경상북도,영천시,임고면,매호리,19950101,
15877,4723037034,경상북도,영천시,임고면,양평리,19950101,
15878,4723038000,경상북도,영천시,고경면,,19950101,
15879,4723038021,경상북도,영천시,고경면,단포리,19950101,
15880,4723038022,경상북도,영천시,고경면,창하리,19950101,
15881,4723038023,경상북도,영천시,고경면,창상리,19950101,
15882,4723038024,경상북도,영천시,고경면,대의리,19950101,
15883,4723038025,경상북도,영천시,고경면,대성리,19950101,
15884,4723038026,경상북도,영천시,고경면,오류리,19950101,
15885,4723038027,경상북도,영천시,고경면,고도리,19950101,
15886,4723038028,경상북도,영천시,고경면,부리,19950101,
15887,4723038029,경상북도,영천시,고경면,용전리,19950101,
15888,4723038030,경상북도,영천시,고경면,도암리,19950101,
15889,4723038031,경상북도,영천시,고경면,상리리,19950101,
15890,4723038032,경상북도,영천시,고경면,학리,19950101,
15891,4723038033,경상북도,영천시,고경면,해선리,19950101,
15892,4723038034,경상북도,영천시,고경면,전사리,19950101,
15893,4723038035,경상북도,영천시,고경면,동도리,19950101,
15894,4723038036,경상북도,영천시,고경면,차당리,19950101,
15895,4723038037,경상북도,영천시,고경면,삼귀리,19950101,
15896,4723038038,경상북도,영천시,고경면,초일리,19950101,
15897,4723038039,경상북도,영천시,고경면,상덕리,19950101,
15898,4723038040,경상북도,영천시,고경면,가수리,19950101,
15899,4723038041,경상북도,영천시,고경면,석계리,19950101,
15900,4723038042,경상북도,영천시,고경면,삼산리,19950101,
15901,4723038043,경상북도,영천시,고경면,삼포리,19950101,
15902,4723038044,경상북도,영천시,고경면,오룡리,19950101,
15903,4723038045,경상북도,영천시,고경면,덕암리,19950101,
15904,4723038046,경상북도,영천시,고경면,청정리,19950101,
15905,4723038047,경상북도,영천시,고경면,파계리,19950101,
15906,4723038048,경상북도,영천시,고경면,칠전리,19950101,
15907,4723038049,경상북도,영천시,고경면,덕정리,19950101,
15908,4723038051,경상북도,영천시,고경면,논실리,19950821,
15909,4723039000,경상북도,영천시,북안면,,19950101,
15910,4723039021,경상북도,영천시,북안면,상리,19950101,
15911,4723039022,경상북도,영천시,북안면,당리,19950101,
15912,4723039023,경상북도,영천시,북안면,북리,19950101,
15913,4723039024,경상북도,영천시,북안면,도유리,19950101,
15914,4723039025,경상북도,영천시,북안면,명주리,19950101,
15915,4723039026,경상북도,영천시,북안면,용계리,19950101,
15916,4723039027,경상북도,영천시,북안면,신대리,19950101,
15917,4723039028,경상북도,영천시,북안면,신리리,19950101,
15918,4723039029,경상북도,영천시,북안면,효리,19950101,
15919,4723039030,경상북도,영천시,북안면,도천리,19950101,
15920,4723039031,경상북도,영천시,북안면,옥천리,19950101,
15921,4723039032,경상북도,영천시,북안면,서당리,19950101,
15922,4723039033,경상북도,영천시,북안면,고지리,19950101,
15923,4723039034,경상북도,영천시,북안면,임포리,19950101,
15924,4723039035,경상북도,영천시,북안면,반계리,19950101,
15925,4723039036,경상북도,영천시,북안면,자포리,19950101,
15926,4723039037,경상북도,영천시,북안면,신촌리,19950101,
15927,4723039038,경상북도,영천시,북안면,관리,19950101,
15928,4723039039,경상북도,영천시,북안면,원당리,19950101,
15929,4723039040,경상북도,영천시,북안면,내포리,19950101,
15930,4723039041,경상북도,영천시,북안면,반정리,19950101,
15931,4723039042,경상북도,영천시,북안면,송포리,19950101,
15932,4723039043,경상북도,영천시,북안면,유하리,19950101,
15933,4723039044,경상북도,영천시,북안면,유상리,19950101,
15934,4723040000,경상북도,영천시,대창면,,19950101,
15935,4723040021,경상북도,영천시,대창면,직천리,19950101,
15936,4723040022,경상북도,영천시,대창면,운천리,19950101,
15937,4723040023,경상북도,영천시,대창면,용전리,19950101,
15938,4723040024,경상북도,영천시,대창면,어방리,19950101,
15939,4723040025,경상북도,영천시,대창면,오길리,19950101,
15940,4723040026,경상북도,영천시,대창면,용호리,19950101,
15941,4723040027,경상북도,영천시,대창면,신광리,19950101,
15942,4723040028,경상북도,영천시,대창면,조곡리,19950101,
15943,4723040029,경상북도,영천시,대창면,대재리,19950101,
15944,4723040030,경상북도,영천시,대창면,구지리,19950101,
15945,4723040031,경상북도,영천시,대창면,사리리,19950101,
15946,4723040032,경상북도,영천시,대창면,대창리,19950101,
15947,4723040033,경상북도,영천시,대창면,강회리,19950101,
15948,4723040034,경상북도,영천시,대창면,병암리,19950101,
15949,4725000000,경상북도,상주시,,,19880423,
15950,4725010100,경상북도,상주시,성하동,,19880423,
15951,4725010200,경상북도,상주시,성동동,,19880423,
15952,4725010300,경상북도,상주시,인봉동,,19981012,
15953,4725010400,경상북도,상주시,복룡동,,19880423,
15954,4725010500,경상북도,상주시,냉림동,,19880423,
15955,4725010600,경상북도,상주시,서성동,,19981012,
15956,4725010700,경상북도,상주시,남성동,,19880423,
15957,4725010800,경상북도,상주시,서문동,,19981012,
15958,4725010900,경상북도,상주시,무양동,,19880423,
15959,4725011000,경상북도,상주시,낙양동,,19880423,
15960,4725011100,경상북도,상주시,개운동,,19880423,
15961,4725011200,경상북도,상주시,신봉동,,19880423,
15962,4725011300,경상북도,상주시,가장동,,19880423,
15963,4725011400,경상북도,상주시,양촌동,,19880423,
15964,4725011500,경상북도,상주시,지천동,,19880423,
15965,4725011600,경상북도,상주시,오대동,,19880423,
15966,4725011700,경상북도,상주시,흥각동,,19880423,
15967,4725011800,경상북도,상주시,거동동,,19880423,
15968,4725011900,경상북도,상주시,인평동,,19880423,
15969,4725012000,경상북도,상주시,서곡동,,19880423,
15970,4725012100,경상북도,상주시,화개동,,19880423,
15971,4725012200,경상북도,상주시,외답동,,19880423,
15972,4725012300,경상북도,상주시,헌신동,,19880423,
15973,4725012400,경상북도,상주시,병성동,,19880423,
15974,4725012500,경상북도,상주시,도남동,,19880423,
15975,4725012600,경상북도,상주시,낙상동,,19880423,
15976,4725012700,경상북도,상주시,중덕동,,19880423,
15977,4725012800,경상북도,상주시,초산동,,19880423,
15978,4725012900,경상북도,상주시,화산동,,19880423,
15979,4725013000,경상북도,상주시,계산동,,19880423,
15980,4725013100,경상북도,상주시,부원동,,19880423,
15981,4725013200,경상북도,상주시,죽전동,,19880423,
15982,4725013300,경상북도,상주시,만산동,,19880423,
15983,4725013400,경상북도,상주시,연원동,,19880423,
15984,4725013500,경상북도,상주시,남장동,,19880423,
15985,4725013600,경상북도,상주시,남적동,,19880423,
15986,4725025000,경상북도,상주시,함창읍,,19950101,
15987,4725025021,경상북도,상주시,함창읍,구향리,19950101,
15988,4725025022,경상북도,상주시,함창읍,오동리,19950101,
15989,4725025023,경상북도,상주시,함창읍,오사리,19950101,
15990,4725025024,경상북도,상주시,함창읍,증촌리,19950101,
15991,4725025025,경상북도,상주시,함창읍,교촌리,19950101,
15992,4725025026,경상북도,상주시,함창읍,나한리,19950101,
15993,4725025027,경상북도,상주시,함창읍,대조리,19950101,
15994,4725025028,경상북도,상주시,함창읍,윤직리,19950101,
15995,4725025029,경상북도,상주시,함창읍,덕통리,19950101,
15996,4725025030,경상북도,상주시,함창읍,척동리,19950101,
15997,4725025031,경상북도,상주시,함창읍,태봉리,19950101,
15998,4725025032,경상북도,상주시,함창읍,신흥리,19950101,
15999,4725025033,경상북도,상주시,함창읍,신덕리,19950101,
16000,4725025034,경상북도,상주시,함창읍,금곡리,19950101,
16001,4725025035,경상북도,상주시,함창읍,하갈리,19950101,
16002,4725031000,경상북도,상주시,중동면,,19950101,
16003,4725031021,경상북도,상주시,중동면,회상리,19950101,
16004,4725031022,경상북도,상주시,중동면,오상리,19950101,
16005,4725031023,경상북도,상주시,중동면,죽암리,19950101,
16006,4725031024,경상북도,상주시,중동면,간상리,19950101,
16007,4725031025,경상북도,상주시,중동면,신암리,19950101,
16008,4725031026,경상북도,상주시,중동면,금당리,19950101,
16009,4725031027,경상북도,상주시,중동면,우물리,19950101,
16010,4725032500,경상북도,상주시,사벌국면,,20200101,
16011,4725032521,경상북도,상주시,사벌국면,덕담리,20200101,
16012,4725032522,경상북도,상주시,사벌국면,원흥리,20200101,
16013,4725032523,경상북도,상주시,사벌국면,두릉리,20200101,
16014,4725032524,경상북도,상주시,사벌국면,목가리,20200101,
16015,4725032525,경상북도,상주시,사벌국면,덕가리,20200101,
16016,4725032526,경상북도,상주시,사벌국면,용담리,20200101,
16017,4725032527,경상북도,상주시,사벌국면,묵상리,20200101,
16018,4725032528,경상북도,상주시,사벌국면,묵하리,20200101,
16019,4725032529,경상북도,상주시,사벌국면,매협리,20200101,
16020,4725032530,경상북도,상주시,사벌국면,매호리,20200101,
16021,4725032531,경상북도,상주시,사벌국면,퇴강리,20200101,
16022,4725032532,경상북도,상주시,사벌국면,엄암리,20200101,
16023,4725032533,경상북도,상주시,사벌국면,금흔리,20200101,
16024,4725032534,경상북도,상주시,사벌국면,화달리,20200101,
16025,4725032535,경상북도,상주시,사벌국면,삼덕리,20200101,
16026,4725033000,경상북도,상주시,낙동면,,19950101,
16027,4725033021,경상북도,상주시,낙동면,상촌리,19950101,
16028,4725033022,경상북도,상주시,낙동면,낙동리,19950101,
16029,4725033023,경상북도,상주시,낙동면,장곡리,19950101,
16030,4725033024,경상북도,상주시,낙동면,구잠리,19950101,
16031,4725033025,경상북도,상주시,낙동면,물량리,19950101,
16032,4725033026,경상북도,상주시,낙동면,분황리,19950101,
16033,4725033027,경상북도,상주시,낙동면,성동리,19950101,
16034,4725033028,경상북도,상주시,낙동면,신상리,19950101,
16035,4725033029,경상북도,상주시,낙동면,화산리,19950101,
16036,4725033030,경상북도,상주시,낙동면,내곡리,19950101,
16037,4725033031,경상북도,상주시,낙동면,운평리,19950101,
16038,4725033032,경상북도,상주시,낙동면,승곡리,19950101,
16039,4725033033,경상북도,상주시,낙동면,비룡리,19950101,
16040,4725033034,경상북도,상주시,낙동면,용포리,19950101,
16041,4725033035,경상북도,상주시,낙동면,수정리,19950101,
16042,4725033036,경상북도,상주시,낙동면,신오리,19950101,
16043,4725033037,경상북도,상주시,낙동면,유곡리,19950101,
16044,4725034000,경상북도,상주시,청리면,,19950101,
16045,4725034021,경상북도,상주시,청리면,원장리,19950101,
16046,4725034022,경상북도,상주시,청리면,월로리,19950101,
16047,4725034023,경상북도,상주시,청리면,청하리,19950101,
16048,4725034024,경상북도,상주시,청리면,청상리,19950101,
16049,4725034025,경상북도,상주시,청리면,마공리,19950101,
16050,4725034026,경상북도,상주시,청리면,가천리,19950101,
16051,4725034027,경상북도,상주시,청리면,하초리,19950101,
16052,4725034028,경상북도,상주시,청리면,수상리,19950101,
16053,4725034029,경상북도,상주시,청리면,덕산리,19950101,
16054,4725034030,경상북도,상주시,청리면,율리,19950101,
16055,4725034031,경상북도,상주시,청리면,삼괴리,19950101,
16056,4725034032,경상북도,상주시,청리면,학하리,19950101,
16057,4725035000,경상북도,상주시,공성면,,19950101,
16058,4725035021,경상북도,상주시,공성면,옥산리,19950101,
16059,4725035022,경상북도,상주시,공성면,금계리,19950101,
16060,4725035023,경상북도,상주시,공성면,장동리,19950101,
16061,4725035024,경상북도,상주시,공성면,거창리,19950101,
16062,4725035025,경상북도,상주시,공성면,영오리,19950101,
16063,4725035026,경상북도,상주시,공성면,이화리,19950101,
16064,4725035027,경상북도,상주시,공성면,산현리,19950101,
16065,4725035028,경상북도,상주시,공성면,평천리,19950101,
16066,4725035029,경상북도,상주시,공성면,무곡리,19950101,
16067,4725035030,경상북도,상주시,공성면,용안리,19950101,
16068,4725035031,경상북도,상주시,공성면,초오리,19950101,
16069,4725035032,경상북도,상주시,공성면,인창리,19950101,
16070,4725035033,경상북도,상주시,공성면,용신리,19950101,
16071,4725035034,경상북도,상주시,공성면,효곡리,19950101,
16072,4725035035,경상북도,상주시,공성면,봉산리,19950101,
16073,4725035036,경상북도,상주시,공성면,오광리,19950101,
16074,4725035037,경상북도,상주시,공성면,우하리,19950101,
16075,4725035038,경상북도,상주시,공성면,신곡리,19950101,
16076,4725035039,경상북도,상주시,공성면,도곡리,19950101,
16077,4725036000,경상북도,상주시,외남면,,19950101,
16078,4725036021,경상북도,상주시,외남면,구서리,19950101,
16079,4725036022,경상북도,상주시,외남면,소상리,19950101,
16080,4725036023,경상북도,상주시,외남면,신촌리,19950101,
16081,4725036024,경상북도,상주시,외남면,송지리,19950101,
16082,4725036025,경상북도,상주시,외남면,신상리,19950101,
16083,4725036026,경상북도,상주시,외남면,흔평리,19950101,
16084,4725036027,경상북도,상주시,외남면,소은리,19950101,
16085,4725036028,경상북도,상주시,외남면,지사리,19950101,
16086,4725037000,경상북도,상주시,내서면,,19950101,
16087,4725037021,경상북도,상주시,내서면,능암리,19950101,
16088,4725037022,경상북도,상주시,내서면,신촌리,19950101,
16089,4725037023,경상북도,상주시,내서면,북장리,19950101,
16090,4725037024,경상북도,상주시,내서면,고곡리,19950101,
16091,4725037025,경상북도,상주시,내서면,서만리,19950101,
16092,4725037026,경상북도,상주시,내서면,서원리,19950101,
16093,4725037027,경상북도,상주시,내서면,낙서리,19950101,
16094,4725037028,경상북도,상주시,내서면,평지리,19950101,
16095,4725037029,경상북도,상주시,내서면,노류리,19950101,
16096,4725038000,경상북도,상주시,모동면,,19950101,
16097,4725038021,경상북도,상주시,모동면,덕곡리,19950101,
16098,4725038022,경상북도,상주시,모동면,이동리,19950101,
16099,4725038023,경상북도,상주시,모동면,용호리,19950101,
16100,4725038024,경상북도,상주시,모동면,금천리,19950101,
16101,4725038025,경상북도,상주시,모동면,신천리,19950101,
16102,4725038026,경상북도,상주시,모동면,상판리,19950101,
16103,4725038027,경상북도,상주시,모동면,반계리,19950101,
16104,4725038028,경상북도,상주시,모동면,정양리,19950101,
16105,4725038029,경상북도,상주시,모동면,신흥리,19950101,
16106,4725038030,경상북도,상주시,모동면,수봉리,19950101,
16107,4725039000,경상북도,상주시,모서면,,19950101,
16108,4725039021,경상북도,상주시,모서면,삼포리,19950101,
16109,4725039022,경상북도,상주시,모서면,도안리,19950101,
16110,4725039023,경상북도,상주시,모서면,소정리,19950101,
16111,4725039024,경상북도,상주시,모서면,대포리,19950101,
16112,4725039025,경상북도,상주시,모서면,석산리,19950101,
16113,4725039026,경상북도,상주시,모서면,가막리,19950101,
16114,4725039027,경상북도,상주시,모서면,지산리,19950101,
16115,4725039028,경상북도,상주시,모서면,화현리,19950101,
16116,4725039029,경상북도,상주시,모서면,득수리,19950101,
16117,4725039030,경상북도,상주시,모서면,백학리,19950101,
16118,4725039031,경상북도,상주시,모서면,정산리,19950101,
16119,4725039032,경상북도,상주시,모서면,호음리,19950101,
16120,4725040000,경상북도,상주시,화동면,,19950101,
16121,4725040021,경상북도,상주시,화동면,이소리,19950101,
16122,4725040022,경상북도,상주시,화동면,선교리,19950101,
16123,4725040023,경상북도,상주시,화동면,판곡리,19950101,
16124,4725040024,경상북도,상주시,화동면,어산리,19950101,
16125,4725040025,경상북도,상주시,화동면,신촌리,19950101,
16126,4725040026,경상북도,상주시,화동면,반곡리,19950101,
16127,4725040027,경상북도,상주시,화동면,보미리,19950101,
16128,4725040028,경상북도,상주시,화동면,양지리,19950101,
16129,4725040029,경상북도,상주시,화동면,평산리,19950101,
16130,4725041000,경상북도,상주시,화서면,,19950101,
16131,4725041021,경상북도,상주시,화서면,신봉리,19950101,
16132,4725041022,경상북도,상주시,화서면,상현리,19950101,
16133,4725041023,경상북도,상주시,화서면,달천리,19950101,
16134,4725041024,경상북도,상주시,화서면,상용리,19950101,
16135,4725041025,경상북도,상주시,화서면,금산리,19950101,
16136,4725041026,경상북도,상주시,화서면,사산리,19950101,
16137,4725041027,경상북도,상주시,화서면,율림리,19950101,
16138,4725041028,경상북도,상주시,화서면,봉촌리,19950101,
16139,4725041029,경상북도,상주시,화서면,지산리,19950101,
16140,4725041030,경상북도,상주시,화서면,상곡리,19950101,
16141,4725041031,경상북도,상주시,화서면,하송리,19950101,
16142,4725042000,경상북도,상주시,화북면,,19950101,
16143,4725042021,경상북도,상주시,화북면,용유리,19950101,
16144,4725042022,경상북도,상주시,화북면,장암리,19950101,
16145,4725042023,경상북도,상주시,화북면,상오리,19950101,
16146,4725042024,경상북도,상주시,화북면,입석리,19950101,
16147,4725042025,경상북도,상주시,화북면,중벌리,19950101,
16148,4725042026,경상북도,상주시,화북면,운흥리,19950101,
16149,4725043000,경상북도,상주시,외서면,,19950101,
16150,4725043021,경상북도,상주시,외서면,연봉리,19950101,
16151,4725043022,경상북도,상주시,외서면,관동리,19950101,
16152,4725043023,경상북도,상주시,외서면,개곡리,19950101,
16153,4725043024,경상북도,상주시,외서면,이천리,19950101,
16154,4725043025,경상북도,상주시,외서면,봉강리,19950101,
16155,4725043026,경상북도,상주시,외서면,백전리,19950101,
16156,4725043027,경상북도,상주시,외서면,가곡리,19950101,
16157,4725043028,경상북도,상주시,외서면,관현리,19950101,
16158,4725043029,경상북도,상주시,외서면,우산리,19950101,
16159,4725043030,경상북도,상주시,외서면,이촌리,19950101,
16160,4725043031,경상북도,상주시,외서면,대전리,19950101,
16161,4725043032,경상북도,상주시,외서면,예의리,19950101,
16162,4725044000,경상북도,상주시,은척면,,19950101,
16163,4725044021,경상북도,상주시,은척면,봉중리,19950101,
16164,4725044022,경상북도,상주시,은척면,봉상리,19950101,
16165,4725044023,경상북도,상주시,은척면,우기리,19950101,
16166,4725044024,경상북도,상주시,은척면,남곡리,19950101,
16167,4725044025,경상북도,상주시,은척면,문암리,19950101,
16168,4725044026,경상북도,상주시,은척면,두곡리,19950101,
16169,4725044027,경상북도,상주시,은척면,장암리,19950101,
16170,4725044028,경상북도,상주시,은척면,무릉리,19950101,
16171,4725044029,경상북도,상주시,은척면,황령리,19950101,
16172,4725044030,경상북도,상주시,은척면,하흘리,19950101,
16173,4725045000,경상북도,상주시,공검면,,19950101,
16174,4725045021,경상북도,상주시,공검면,부곡리,19950101,
16175,4725045022,경상북도,상주시,공검면,동막리,19950101,
16176,4725045023,경상북도,상주시,공검면,병암리,19950101,
16177,4725045024,경상북도,상주시,공검면,오태리,19950101,
16178,4725045025,경상북도,상주시,공검면,양정리,19950101,
16179,4725045026,경상북도,상주시,공검면,화동리,19950101,
16180,4725045027,경상북도,상주시,공검면,역곡리,19950101,
16181,4725045028,경상북도,상주시,공검면,율곡리,19950101,
16182,4725045029,경상북도,상주시,공검면,예주리,19950101,
16183,4725045030,경상북도,상주시,공검면,지평리,19950101,
16184,4725045031,경상북도,상주시,공검면,중소리,19950101,
16185,4725046000,경상북도,상주시,이안면,,19950101,
16186,4725046021,경상북도,상주시,이안면,양범리,19950101,
16187,4725046022,경상북도,상주시,이안면,문창리,19950101,
16188,4725046023,경상북도,상주시,이안면,안용리,19950101,
16189,4725046024,경상북도,상주시,이안면,구미리,19950101,
16190,4725046025,경상북도,상주시,이안면,대현리,19950101,
16191,4725046026,경상북도,상주시,이안면,아천리,19950101,
16192,4725046027,경상북도,상주시,이안면,지산리,19950101,
16193,4725046028,경상북도,상주시,이안면,흑암리,19950101,
16194,4725046029,경상북도,상주시,이안면,소암리,19950101,
16195,4725046030,경상북도,상주시,이안면,여물리,19950101,
16196,4725046031,경상북도,상주시,이안면,가장리,19950101,
16197,4725046033,경상북도,상주시,이안면,이안리,19950101,
16198,4725047000,경상북도,상주시,화남면,,19950101,
16199,4725047021,경상북도,상주시,화남면,동관리,19950101,
16200,4725047022,경상북도,상주시,화남면,평온리,19950101,
16201,4725047023,경상북도,상주시,화남면,임곡리,19950101,
16202,4725047024,경상북도,상주시,화남면,중눌리,19950101,
16203,4725047025,경상북도,상주시,화남면,소곡리,19950101,
16204,4728000000,경상북도,문경시,,,19950101,
16205,4728010100,경상북도,문경시,점촌동,,19950101,
16206,4728010200,경상북도,문경시,영신동,,19950101,
16207,4728010300,경상북도,문경시,흥덕동,,19950101,
16208,4728010400,경상북도,문경시,우지동,,19950101,
16209,4728010500,경상북도,문경시,창동,,19950101,
16210,4728010600,경상북도,문경시,신기동,,19990101,
16211,4728010700,경상북도,문경시,불정동,,19990101,
16212,4728010800,경상북도,문경시,유곡동,,19990101,
16213,4728010900,경상북도,문경시,공평동,,19990101,
16214,4728011000,경상북도,문경시,모전동,,19950101,
16215,4728011100,경상북도,문경시,윤직동,,19950101,
16216,4728025000,경상북도,문경시,문경읍,,19950101,
16217,4728025021,경상북도,문경시,문경읍,상리,19950101,
16218,4728025022,경상북도,문경시,문경읍,하리,19950101,
16219,4728025023,경상북도,문경시,문경읍,교촌리,19950101,
16220,4728025024,경상북도,문경시,문경읍,요성리,19950101,
16221,4728025025,경상북도,문경시,문경읍,지곡리,19950101,
16222,4728025026,경상북도,문경시,문경읍,마원리,19950101,
16223,4728025027,경상북도,문경시,문경읍,진안리,19950101,
16224,4728025028,경상북도,문경시,문경읍,각서리,19950101,
16225,4728025029,경상북도,문경시,문경읍,하초리,19950101,
16226,4728025030,경상북도,문경시,문경읍,상초리,19950101,
16227,4728025031,경상북도,문경시,문경읍,고요리,19950101,
16228,4728025032,경상북도,문경시,문경읍,팔영리,19950101,
16229,4728025033,경상북도,문경시,문경읍,당포리,19950101,
16230,4728025034,경상북도,문경시,문경읍,용연리,19950101,
16231,4728025035,경상북도,문경시,문경읍,평천리,19950101,
16232,4728025036,경상북도,문경시,문경읍,갈평리,19950101,
16233,4728025037,경상북도,문경시,문경읍,중평리,19950101,
16234,4728025038,경상북도,문경시,문경읍,관음리,19950101,
16235,4728025300,경상북도,문경시,가은읍,,19950101,
16236,4728025321,경상북도,문경시,가은읍,왕능리,19950101,
16237,4728025322,경상북도,문경시,가은읍,갈전리,19950101,
16238,4728025323,경상북도,문경시,가은읍,저음리,19950101,
16239,4728025324,경상북도,문경시,가은읍,작천리,19950101,
16240,4728025325,경상북도,문경시,가은읍,성저리,19950101,
16241,4728025326,경상북도,문경시,가은읍,수예리,19950101,
16242,4728025327,경상북도,문경시,가은읍,민지리,19950101,
16243,4728025328,경상북도,문경시,가은읍,전곡리,19950101,
16244,4728025329,경상북도,문경시,가은읍,성유리,19950101,
16245,4728025330,경상북도,문경시,가은읍,죽문리,19950101,
16246,4728025331,경상북도,문경시,가은읍,완장리,19950101,
16247,4728025332,경상북도,문경시,가은읍,원북리,19950101,
16248,4728025333,경상북도,문경시,가은읍,상괴리,19950101,
16249,4728025334,경상북도,문경시,가은읍,하괴리,19950101,
16250,4728031000,경상북도,문경시,영순면,,19950101,
16251,4728031021,경상북도,문경시,영순면,의곡리,19950101,
